accession,secondary_accessions,name,synonyms,chemical_formula,iupac_name,cas_registry_number,smiles,inchi,inchikey,monisotopic_molecular_weight,average_molecular_weight,file_name,dim
HMDB0000954,"['HMDB0000537', 'HMDB00537', 'HMDB00954']",Ferulic acid,"['(e)-3-(4-Hydroxy-3-methoxyphenyl)-2-propenoic acid', ""(e)-4'-Hydroxy-3'-methoxycinnamic acid"", '(e)-4-Hydroxy-3-methoxycinnamic acid', '(e)-Ferulic acid', '3-(4-Hydroxy-3-methoxyphenyl)propenoic acid', '3-Methoxy-4-hydroxy-trans-cinnamic acid', '4-Hydroxy-3-methoxycinnamic acid', 'trans-4-Hydroxy-3-methoxycinnamic acid', '3-Methoxy-4-hydroxy-trans-cinnamate', '4-Hydroxy-3-methoxycinnamate', '(e)-3-(4-Hydroxy-3-methoxyphenyl)-2-propenoate', ""(e)-4'-Hydroxy-3'-methoxycinnamate"", '(e)-4-Hydroxy-3-methoxycinnamate', '(e)-Ferulate', '3-(4-Hydroxy-3-methoxyphenyl)propenoate', 'trans-4-Hydroxy-3-methoxycinnamate', 'trans-Ferulate', 'Ferulate', '(2E)-3-(4-Hydroxy-3-methoxyphenyl)-2-propenoate', '(2E)-3-(4-Hydroxy-3-methoxyphenyl)-2-propenoic acid', '(e)-4-Hydroxy-3-methoxy-cinnamate', '(e)-4-Hydroxy-3-methoxy-cinnamic acid', 'Ferulic acid, (e)-isomer', 'Ferulic acid, monosodium salt', 'Sodium ferulate', 'Ferulic acid, (Z)-isomer', ""8,8'-Diferulic acid"", '(2E)-3-(4-Hydroxy-3-methoxyphenyl)-2-acrylic acid', '(2E)-3-(4-Hydroxy-3-methoxyphenyl)prop-2-enoic acid', '(E)-3-(4-Hydroxy-3-methoxyphenyl)acrylic acid', 'Fumalic acid', '3-(4-Hydroxy-3-methoxyphenyl)-2-propenoic acid', '3-Methoxy-4-hydroxycinnamic acid', ""4'-Hydroxy-3'-methoxycinnamic acid"", 'Coniferic acid', 'Ferulaic acid', '4’-Hydroxy-3’-methoxycinnamic acid']",C10H10O4,(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid,537-98-4,COC1=C(O)C=CC(\C=C\C(O)=O)=C1,"InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+",KSEBMYQBYZTDHS-HWKANZROSA-N,194.057908808,194.184,HMDB0000954_nmroned_1619_31369.txt,nmroned
HMDB0000955,['HMDB00955'],Isoferulic acid,"['3-Hydroxy-4-methoxycinnamic acid', 'Hesperetic acid', '3-Hydroxy-4-methoxycinnamate', 'Isoferulate', '3-(3-Hydroxy-4-methoxyphenyl)-2-propenoate', '3-(3-Hydroxy-4-methoxyphenyl)-2-propenoic acid', '3-Hydroxy-4-methoxy-cinnamate', '3-Hydroxy-4-methoxy-cinnamic acid', '(2E)-3-(3-Hydroxy-4-methoxyphenyl)-2-propenoic acid', '(e)-3-Hydroxy-4-methoxycinnamic acid', '(e)-4-Methoxycaffeic acid', '(e)-4-O-Methylcaffeic acid', '(e)-Hesperetic acid', '(e)-Isoferulic acid', '4-Methoxycaffeic acid', '4-O-Methylcaffeic acid', 'trans-3-Hydroxy-4-methoxycinnamic acid', 'trans-4-Methoxycaffeic acid', 'trans-4-O-Methylcaffeic acid', 'trans-Hesperetic acid', 'trans-Isoferulic acid', '(2E)-3-(3-Hydroxy-4-methoxyphenyl)prop-2-enoate', ""3'-Hydroxy-4'-methoxycinnamic acid"", '(e)-3-(3-Hydroxy-4-methoxyphenyl)-2-propenoic acid', '(2E)-3-(3-Hydroxy-4-methoxyphenyl)prop-2-enoic acid']",C10H10O4,(2E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid,25522-33-2,COC1=C(O)C=C(\C=C\C(O)=O)C=C1,"InChI=1S/C10H10O4/c1-14-9-4-2-7(6-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+",QURCVMIEKCOAJU-HWKANZROSA-N,194.057908808,194.184,HMDB0000955_nmroned_1620_31378.txt,nmroned
HMDB0000956,"['HMDB0059916', 'HMDB00956', 'HMDB59916']",Tartaric acid,"['(+)-(R,R)-Tartaric acid', '(+)-L-Tartaric acid', '(+)-Tartaric acid', '(+)-Weinsaeure', '(2R,3R)-2,3-Dihydroxybernsteinsaeure', '(2R,3R)-2,3-Dihydroxysuccinic acid', '(2R,3R)-Tartaric acid', '(R,R)-(+)-Tartaric acid', '(R,R)-Tartaric acid', 'L(+)-TARTARIC ACID', 'L-Threaric acid', 'Rechtsweinsaeure', 'Weinsteinsaeure', '(R,R)-Tartrate', 'L-Tartaric acid', 'Tartrate', '2,3-Dihydroxybutanedioic acid', '(+)-(R,R)-Tartarate', '(+)-L-Tartarate', '(+)-Tartarate', '(2R,3R)-2,3-Dihydroxysuccinate', '(2R,3R)-Tartarate', '(R,R)-(+)-Tartarate', '(R,R)-Tartarate', 'L(+)-TARTARate', 'L-Threarate', '(R,R)-Tartric acid', 'L-Tartarate', 'Tartric acid', '2,3-Dihydroxybutanedioate', 'Tartarate', 'Aluminum tartrate', 'Ammonium tartrate', 'Potassium tartrate', 'Seignette salt', 'Sodium ammonium tartrate', 'Stannous tartrate', 'Tartaric acid, calcium salt, (R-r*,r*)-isomer', 'Calcium tartrate tetrahydrate', 'Sodium tartrate', 'Tartaric acid, ((r*,r*)-(+-))-isomer', 'Tartaric acid, monoammonium salt, (R-(r*,r*))-isomer', '(R*,r*)-(+-)-2,3-dihydroxybutanedioic acid, monoammonium monosodium salt', 'MN(III) tartrate', 'Calcium tartrate', 'Tartaric acid, (R-(r*,r*))-isomer', 'Sodium potassium tartrate', 'Tartaric acid, (r*,s*)-isomer', 'Tartaric acid, (S-(r*,r*))-isomer', 'Tartaric acid, ammonium sodium salt, (1:1:1) salt, (r*,r*)-(+-)-isomer', '(+)-(2R,3R)-Tartaric acid', '(1R,2R)-1,2-Dihydroxyethane-1,2-dicarboxylic acid', '(2R,3R)-2,3-Dihydroxybutanedioate', '(2R,3R)-2,3-Dihydroxybutanedioic acid', '(2R,3R)-2,3-Tartaric acid', '1,2-Dihydroxyethane-1,2-dicarboxylic acid', '2,3-Dihydroxy-succinate', '2,3-Dihydroxy-succinic acid', '2,3-Dihydroxysuccinic acid', 'D-a,b-Dihydroxysuccinic acid', 'D-Tartaric acid', 'Dextrotartaric acid', 'L-(+)-Tartaric acid', 'Natural tartaric acid', 'TAR', 'Threaric acid', 'TLA', 'Weinsaeure', '(2R,3R)-(+)-Tartaric acid', 'Dihydroxysuccinic acid', 'Tartaric acid']",C4H6O6,"(2R,3R)-2,3-dihydroxybutanedioic acid",87-69-4,O[C@H]([C@@H](O)C(O)=O)C(O)=O,"InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)/t1-,2-/m1/s1",FEWJPZIEWOKRBE-JCYAYHJZSA-N,150.016437924,150.0868,HMDB0000956_nmroned_1621_31387.txt,nmroned
HMDB0000957,['HMDB00957'],Pyrocatechol,"['1,2-Benzenediol', '1,2-Dihydroxybenzene', '2-Hydroxyphenol', 'alpha-Hydroxyphenol', 'Brenzcatechin', 'O-Benzenediol', 'O-Hydroxyphenol', 'Pyrocatechin', 'a-Hydroxyphenol', 'Α-hydroxyphenol', 'Catechol', 'Durafur developer C', 'Fouramine PCH', 'Fourrine 68', 'O-Dihydroxybenzene', 'O-Dioxybenzene', 'O-Hydroquinone', 'O-Phenylenediol', 'Oxyphenate', 'Oxyphenic acid', 'Pelagol grey C', 'Phthalhydroquinone', 'Phthalic alcohol', 'Pyrocatechine', '1,3-Dihydroxybenzene', 'Catechol dipotassium salt', 'Catechol, 14C-labeled CPD', 'Catechol sodium salt', 'Benzene-1,2-diol', 'Pyrocatechol', '1,2-Hydroxybenzene']",C6H6O2,"benzene-1,2-diol",120-80-9,OC1=CC=CC=C1O,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",YCIMNLLNPGFGHC-UHFFFAOYSA-N,110.036779436,110.1106,HMDB0000957_nmroned_1622_31395.txt,nmroned
HMDB0000958,['HMDB00958'],trans-Aconitic acid,"['(1E)-1-Propene-1,2,3-tricarboxylic acid', '(e)-1-Propene-1,2,3-tricarboxylic acid', '(1E)-1-Propene-1,2,3-tricarboxylate', '(e)-1-Propene-1,2,3-tricarboxylate', 'trans-Aconitate', '(1E)-Prop-1-ene-1,2,3-tricarboxylic', '(1E)1-Propene-1,2,3-tricarboxylate', '(1E)1-Propene-1,2,3-tricarboxylic acid', '(e)-Aconitic acid', '1-Propene-1-trans-2,3-tricarboxylic acid', '1-trans-Propene-1,2,3-tricarboxylic acid', 'Acid', 'TRA', 'trans-1-Propene-1,2,3-tricarboxylic acid', 'trans-Propene-1,2,3-tricarboxylic acid', 'Acid, aconitic', 'Acid, adonic', 'Acid, carboxyglutaconic', 'Acid, citridic', 'Adonic acid', 'Achilleic acid', 'Acid, acontic', 'Acid, pyrocitric', 'Carboxyglutaconic acid', 'Equisetic acid', 'Pyrocitric acid', 'Acid, achilleic', 'Acid, equisetic', 'Aconitate', 'Citridic acid', 'Citridinic acid', 'Acid, citridinic', 'Aconitic acid', 'Acontic acid']",C6H6O6,"(1E)-prop-1-ene-1,2,3-tricarboxylic acid",4023-65-8,OC(=O)C\C(=C/C(O)=O)C(O)=O,"InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1+",GTZCVFVGUGFEME-HNQUOIGGSA-N,174.016437924,174.1082,HMDB0000958_nmroned_1623_31403.txt,nmroned
HMDB0000965,['HMDB00965'],Hypotaurine,"['2-Aminoethanesulfinic acid', '2-Aminoethanesulfinate', '2-Aminoethanesulphinate', '2-Aminoethanesulphinic acid', '2-Amino-ethanesulfinate', '2-Amino-ethanesulfinic acid', '2-Aminoethylsulfinate', '2-Aminoethylsulfinic acid', 'Cystaminesulfinate', 'Cystaminesulfinic acid']",C2H7NO2S,2-aminoethane-1-sulfinic acid,300-84-5,NCCS(O)=O,"InChI=1S/C2H7NO2S/c3-1-2-6(4)5/h1-3H2,(H,4,5)",VVIUBCNYACGLLV-UHFFFAOYSA-N,109.019749163,109.147,HMDB0000965_nmroned_1626_31427.txt,nmroned
HMDB0000982,['HMDB00982'],5-Methylcytidine,"['5-Methyl-cytidine', '5-Methylcytidine']",C10H15N3O5,"4-amino-1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methyl-1,2-dihydropyrimidin-2-one",2140-61-6,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N=C1N,"InChI=1S/C10H15N3O5/c1-4-2-13(10(17)12-8(4)11)9-7(16)6(15)5(3-14)18-9/h2,5-7,9,14-16H,3H2,1H3,(H2,11,12,17)/t5-,6-,7-,9-/m1/s1",ZAYHVCMSTBRABG-JXOAFFINSA-N,257.101170605,257.2432,HMDB0000982_nmroned_1628_31445.txt,nmroned
HMDB0000991,['HMDB00991'],DL-2-Aminooctanoic acid,"['(+-)-2-Aminooctanoic acid', '(+/-)-2-aminooctanoic acid', '2-Amino-DL-caprylic acid', '2-Aminocaprylic acid', 'alpha-Aminocaprylic acid', 'alpha-Aminooctanoic acid', 'D,L-2-Aminooctanoic acid', 'DL-2-Aminocaprylic acid', 'DL-alpha-Amino-N-caprylic acid', 'DL-alpha-Aminocaprylic acid', 'NSC 20147', '(+-)-2-Aminooctanoate', '(+/-)-2-aminooctanoate', '2-Amino-DL-caprylate', '2-Aminocaprylate', 'a-Aminocaprylate', 'a-Aminocaprylic acid', 'alpha-Aminocaprylate', 'Α-aminocaprylate', 'Α-aminocaprylic acid', 'a-Aminooctanoate', 'a-Aminooctanoic acid', 'alpha-Aminooctanoate', 'Α-aminooctanoate', 'Α-aminooctanoic acid', 'D,L-2-Aminooctanoate', 'DL-2-Aminocaprylate', 'DL-a-Amino-N-caprylate', 'DL-a-Amino-N-caprylic acid', 'DL-alpha-Amino-N-caprylate', 'DL-Α-amino-N-caprylate', 'DL-Α-amino-N-caprylic acid', 'DL-a-Aminocaprylate', 'DL-a-Aminocaprylic acid', 'DL-alpha-Aminocaprylate', 'DL-Α-aminocaprylate', 'DL-Α-aminocaprylic acid', 'DL-2-Aminooctanoate', '(+/-)-2-amino-octanoate', '(+/-)-2-amino-octanoic acid', '2-Amino-DL-octanoate', '2-Amino-DL-octanoic acid', '2-Aminooctanoate', '2-Aminooctanoic acid', 'DL-2-Amino-octanoate', 'DL-2-Aminooctanoic acid']",C8H17NO2,2-aminooctanoic acid,644-90-6,CCCCCCC(N)C(O)=O,"InChI=1S/C8H17NO2/c1-2-3-4-5-6-7(9)8(10)11/h7H,2-6,9H2,1H3,(H,10,11)",AKVBCGQVQXPRLD-UHFFFAOYSA-N,159.125928793,159.2261,HMDB0000991_nmroned_1629_31454.txt,nmroned
HMDB0001046,['HMDB01046'],Cotinine,"['Cotinine(15% OF the dose)', '(-)-Cotinine', '(S)-(-)-Cotinine', '(S)-Cotinine', 'Cotinina', 'Cotininum', 'S-(-)-Cotinine']",C10H12N2O,1-methyl-5-(pyridin-3-yl)pyrrolidin-2-one,486-56-6,CN1C(CCC1=O)C1=CN=CC=C1,"InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3",UIKROCXWUNQSPJ-UHFFFAOYSA-N,176.094963016,176.2151,HMDB0001046_nmroned_1635_31505.txt,nmroned
HMDB0001049,"['HMDB0029146', 'HMDB01049', 'HMDB29146']",gamma-Glutamylcysteine,"['5-L-Glutamyl-L-cysteine', 'gamma-Glu-cys', 'gamma-L-Glutamyl-L-cysteine', 'L-gamma-Glutamylcysteine', 'g-Glu-cys', 'Γ-glu-cys', 'g-L-Glutamyl-L-cysteine', 'Γ-L-glutamyl-L-cysteine', 'L-g-Glutamylcysteine', 'L-Γ-glutamylcysteine', 'g-Glutamylcysteine', 'Γ-glutamylcysteine', 'Γ-L-glu-L-cys', 'L-Γ-glutamyl-L-cysteine', 'N-Γ-glutamylcysteine', 'N-L-Γ-glutamylcysteine', 'N-L-Γ-glutamyl-L-cysteine', 'gamma-L-Glu-L-cys', 'L-gamma-Glutamyl-L-cysteine', 'N-gamma-Glutamylcysteine', 'N-L-gamma-Glutamylcysteine', 'N-L-gamma-Glutamyl-L-cysteine', '5-L-Glutamylcysteine', 'H-gamma-Glu-cys-OH', 'L-g-Glutamyl-L-cysteine', 'N-Γ-L-glutamyl-L-cysteine', 'gamma-Glutamylcysteine']",C8H14N2O5S,(2S)-2-amino-4-{[(1R)-1-carboxy-2-sulfanylethyl]carbamoyl}butanoic acid,636-58-8,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O,"InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)/t4-,5-/m0/s1",RITKHVBHSGLULN-WHFBIAKZSA-N,250.062342258,250.272,HMDB0001049_nmroned_1636_31509.txt,nmroned
HMDB0001051,['HMDB01051'],Glyceraldehyde,"['(+-)-Glyceraldehyde', '2,3-Dihydroxypropanal', '2,3-Dihydroxypropionaldehyde', 'Aldotriose', 'alpha,beta-Dihydroxypropionaldehyde', 'DL-Glyceraldehyde', 'Gliceraldehido', 'Glyceraldehyd', 'Glyceric aldehyde', 'Glycerinaldehyd', 'Glycerinaldehyde', 'Glycerinformal', 'Glycerose', 'Glyzerinaldehyd', 'a,b-Dihydroxypropionaldehyde', 'Α,β-dihydroxypropionaldehyde', '(+/-)-2,3-dihydroxy-propanal', '(+/-)-glyceraldehyde', 'D-(+)-Glyceraldehyde', 'D-2,3-Dihydroxypropanal', 'D-2,3-Dihydroxypropionaldehyde', 'D-Aldotriose', 'D-Glyceraldehyde', 'D-Glycerose', 'delta-(+)-Glyceraldehyde', 'delta-2,3-Dihydroxypropanal', 'delta-2,3-Dihydroxypropionaldehyde', 'delta-Aldotriose', 'delta-Glyceraldehyde', 'delta-Glycerose', 'Dihydroxypropionaldehyde']",C3H6O3,"2,3-dihydroxypropanal",56-82-6,OCC(O)C=O,"InChI=1S/C3H6O3/c4-1-3(6)2-5/h1,3,5-6H,2H2",MNQZXJOMYWMBOU-UHFFFAOYSA-N,90.031694058,90.0779,HMDB0001051_nmroned_1637_31517.txt,nmroned
HMDB0001065,['HMDB01065'],2-Hydroxyphenethylamine,"['2-Amino-1-phenylethanol', '2-Hydroxy-2-phenylethylamine', '2-Phenyl-2-hydroxyethylamine', 'alpha-(Aminomethyl)benzyl alcohol', 'beta-Hydroxy-beta-phenylethylamine', 'beta-Hydroxyphenethylamine', 'beta-Phenethanolamine', 'beta-Phenylethanolamine', 'Bisnorephedrine', 'Phenethanolamine', 'a-(Aminomethyl)benzyl alcohol', 'Α-(aminomethyl)benzyl alcohol', 'b-Hydroxy-b-phenylethylamine', 'Β-hydroxy-β-phenylethylamine', 'b-Hydroxyphenethylamine', 'Β-hydroxyphenethylamine', 'b-Phenethanolamine', 'Β-phenethanolamine', 'b-Phenylethanolamine', 'Β-phenylethanolamine', '2-amino-1-Phenyl-1-ethanol', '2-amino-1-Phenylethanol-1', 'beta-Hydroxy-beta-phenyl-ethylamine', 'beta-Hydroxy-phenethylamine', 'beta-Hydroxyphenylethylamine', 'DL-beta-Phenyl-beta-hydroxyethylamine', 'Hydroxyethylamine', 'Phenylethanolamine', 'beta Phenylethanolamine', '2 Hydroxyphenethylamine', '2 Phenylethanolamine', '2-Phenylethanolamine', 'beta Hydroxyphenethylamine', '2-Hydroxyphenethylamine']",C8H11NO,2-amino-1-phenylethan-1-ol,7568-93-6,NCC(O)C1=CC=CC=C1,"InChI=1S/C8H11NO/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8,10H,6,9H2",ULSIYEODSMZIPX-UHFFFAOYSA-N,137.084063979,137.179,HMDB0001065_nmroned_1639_31532.txt,nmroned
HMDB0001067,['HMDB01067'],N-Acetylaspartylglutamic acid,"['Isospaglumic acid', 'N-Ac-D-e', 'N-Acetyl-1-aspartylglutamic acid', 'N-Acetyl-L-asp-L-glu', 'NAAG', 'Isospaglumate', 'N-Acetyl-1-aspartylglutamate', 'N-Acetylaspartylglutamate', 'N-Acetyl-L-alpha-aspartylglutamic acid', 'N-Acetyl-aspartyl-glutamate', 'N-Acetyl-1-asp-glu', 'N-(N-Acetyl-L-alpha-aspartyl)-L-glutamic acid', 'Naaxia', 'NAAGA', 'N-Acetyl-aspartyl-glutamic acid', 'Acetyl-alpha-L-aspartylglutamic acid', 'Acetyl-α-L-aspartylglutamic acid', 'N-(N-Acetylaspartyl)glutamic acid', 'N-Acetyl-L-alpha-aspartyl-L-glutamic acid', 'N-Acetyl-L-aspartyl-L-glutamic acid', 'N-Acetyl-L-α-aspartyl-L-glutamic acid', 'N-Acetyl-alpha-L-aspartyl-L-glutamic acid', 'N-Acetyl-alpha-aspartylglutamic acid', 'N-Acetyl-α-L-aspartyl-L-glutamic acid', 'N-Acetyl-α-aspartylglutamic acid', 'alpha-Spaglumic acid', 'Α-spaglumic acid', 'N-Acetylaspartylglutamic acid']",C11H16N2O8,(2S)-2-[(2S)-3-carboxy-2-acetamidopropanamido]pentanedioic acid,3106-85-2,CC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O,"InChI=1S/C11H16N2O8/c1-5(14)12-7(4-9(17)18)10(19)13-6(11(20)21)2-3-8(15)16/h6-7H,2-4H2,1H3,(H,12,14)(H,13,19)(H,15,16)(H,17,18)(H,20,21)/t6-,7-/m0/s1",OPVPGKGADVGKTG-BQBZGAKWSA-N,304.090665483,304.255,HMDB0001067_nmroned_5228_2734168.txt,nmroned
HMDB0001123,['HMDB01123'],2-Aminobenzoic acid,"['2-Aminobenzoesaeure', '2-Carboxyaniline', 'O-Aminobenzoesaeure', 'O-Aminobenzoic acid', 'O-Carboxyaniline', 'Vitamin L1', 'Anthranilic acid', '2-Aminobenzoate', 'O-Aminobenzoate', 'Anthranilate', 'Anthranilic acid, cadmium salt', 'Anthranilic acid, calcium (2:1) salt', 'Anthranilic acid, monolithium salt', 'Sodium anthranilate', 'Anthranilic acid, dihydrochloride', 'Anthranilic acid, hydrochloride', 'Anthranilic acid, monosodium salt', '1-Amino-2-carboxybenzene', '2-Amino-benzoate', '2-Amino-benzoic acid', '2-Aminophenylacetate', '2-Aminophenylacetic acid', 'Anthranate', 'Anthranic acid', 'Anthranilic acid GR', 'Carboxyaniline', 'H-2-Abz-OH', 'Kyselina anthranilova', 'Kyselina O-aminobenzoova', 'O-Amino-benzoate', 'O-Amino-benzoic acid', 'O-Anthranilate', 'O-Anthranilic acid', 'Ortho-amidobenzoate', 'Ortho-amidobenzoic acid', 'Ortho-aminobenzoate', 'Ortho-aminobenzoic acid', 'Vitamin L']",C7H7NO2,2-aminobenzoic acid,118-92-3,NC1=CC=CC=C1C(O)=O,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)",RWZYAGGXGHYGMB-UHFFFAOYSA-N,137.047678473,137.136,HMDB0001123_nmroned_1646_31574.txt,nmroned
HMDB0001149,['HMDB01149'],5-Aminolevulinic acid,"['5-ALA', '5-Amino-4-oxopentanoate', '5-Amino-4-oxovaleric acid', '5-Aminolevulinate', 'Aminolevulinic acid', 'DALA', 'delta-ALA', 'delta-Aminolevulinic acid', '5-Amino-4-oxopentanoic acid', '5-Amino-4-oxovalerate', 'Aminolevulinate', 'Δ-ala', 'delta-Aminolevulinate', 'Δ-aminolevulinate', 'Δ-aminolevulinic acid', '5-Amino-4-oxo-pentanoate', '5-Amino-4-oxo-pentanoic acid', '5-Amino-levulinate', '5-Amino-levulinic acid', '5-Aminolaevulinate', '5-Aminolaevulinic acid', 'Aladerm', 'Amino-levulinic acid', 'Kerastick', '5 Aminolevulinate', 'Acid, Delta-aminolevulinic', 'Levulan', '5 Aminolaevulinate', 'Acid hydrochloride, aminolevulinic', 'Bertek brand OF aminolevulinic acid hydrochloride', 'Hydrochloride, aminolevulinic acid', 'Acid, aminolevulinic', 'Aminolevulinic acid hydrochloride', 'Delta Aminolevulinic acid']",C5H9NO3,5-amino-4-oxopentanoic acid,106-60-5,NCC(=O)CCC(O)=O,"InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)",ZGXJTSGNIOSYLO-UHFFFAOYSA-N,131.058243159,131.1299,HMDB0001149_nmroned_1650_31592.txt,nmroned
HMDB0001160,['HMDB01160'],Tricosanoic acid,"['N-Tricosanoic acid', 'N-Tricosanoate', 'Tricosanoate', '22FA', 'F23', 'Tricosanoic acid, aluminum salt', 'Tricosanoic acid, calcium salt', 'Tricosanoic acid, lead salt', 'Tricosylate', 'Tricosanoic acid', '23FA', 'Tricosylic acid', 'FA(23:0)']",C23H46O2,tricosanoic acid,2433-96-7,CCCCCCCCCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C23H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23(24)25/h2-22H2,1H3,(H,24,25)",XEZVDURJDFGERA-UHFFFAOYSA-N,354.349780716,354.6101,HMDB0001160_nmroned_1652_31601.txt,nmroned
HMDB0001169,['HMDB01169'],4-Aminophenol,"['4-Aminobenzenol', '4-Hydroxyaniline', 'p-Aminophenol', 'p-Hydroxyaniline', '4-Aminophenol conjugate monoacid', '4-Aminophenol hydrochloride', '4-Aminophenol monopotassium salt', '4-Aminophenol monosodium salt', '4-Aminophenol sulfate', '4-Aminophenol sulfate (2:1)', '4-Aminophenol, 18O-labeled', '4-Aminophenol, 3H-labeled', '4-Aminophenol, ion(1+)', 'p-Aminophenol phosphate', 'Para-aminophenol', '1-amino-4-Hydroxybenzene', '4-amino-1-Hydroxybenzene', 'Activol', 'Aminophenol', 'Energol', 'Fouramine P', 'P-Hydroxyphenylamine', 'Paramidophenol', 'Paranol', '4-Aminophenol']",C6H7NO,4-aminophenol,123-30-8,NC1=CC=C(O)C=C1,"InChI=1S/C6H7NO/c7-5-1-3-6(8)4-2-5/h1-4,8H,7H2",PLIKAWJENQZMHA-UHFFFAOYSA-N,109.052763851,109.1259,HMDB0001169_nmroned_1653_31605.txt,nmroned
HMDB0001170,['HMDB01170'],Lathosterol,"['gamma-Cholesterol', '5alpha-Cholest-7-en-3beta-ol', 'g-Cholesterol', 'Γ-cholesterol', '5a-Cholest-7-en-3b-ol', '5Α-cholest-7-en-3β-ol', '(3beta)-Cholest-7-en-3-ol', '(3beta,5alpha)-Cholest-7-en-3-ol', '(3beta,alpha)-Cholest-7-en-3-ol', '(7)-Cholestenol', '3b-Hydroxy-5-cholestene', '3beta-Hydroxy-5alpha-cholest-7-ene', '5-a-Cholest-7-en-3-beta-ol', '5-alpha-Cholest-7-en-3-beta-ol', '7-Cholesten-3-beta-ol', '7-Cholestenol', '7-Cholesterol', 'Cholest-7-en-3-ol', 'Cholest-7-en-3beta-ol', 'Cholest-7-en-ol', 'Cholesterol - synthetic', 'Cholesterol extra pure', 'Cholesterol GR', 'Cholesterol pharma', 'Cholesterol,NF grade', 'delta(7)-Cholestenol', 'DELTA7-Cholesten-3beta-ol', 'DELTA7-Cholestenol', 'gamma-Cholestenol', 'Lathosterol']",C27H46O,"(1R,2S,5S,7S,11R,14R,15R)-2,15-dimethyl-14-[(2R)-6-methylheptan-2-yl]tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-9-en-5-ol",80-99-9,[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h10,18-21,23-25,28H,6-9,11-17H2,1-5H3/t19-,20+,21+,23-,24+,25+,26+,27-/m1/s1",IZVFFXVYBHFIHY-SKCNUYALSA-N,386.354866094,386.6535,HMDB0001170_nmroned_1654_31609.txt,nmroned
